Roll No.,G CODE,Sections
SIASUG2022-0013,BUSI201,A
SIASUG2022-0013,ENVS250|PHIL211,A
SIASUG2022-0042,BIOS227|ENVS227|PSYC227,A
SIASUG2022-0042,ARTS235|ENVS237,A
SIASUG2022-0042,PHYS345,A
SIASUG2022-0042,HIST330|SOCL330|POLT330,A
SIASUG2022-0042,ARTS205,A
SIASUG2022-0137,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2022-0137,POLT415|SOCL415,A
SIASUG2022-0137,HIST326&HIST426,A
SIASUG2022-0137,ECON201-B,A
SIASUG2022-0137,CHEM434,A
SIASUG2022-0159,COMP311|MATH311,A
SIASUG2022-0159,ARTS236|LITT234,A
SIASUG2022-0159,ARTS234|PHIL234|PSYC235,A
SIASUG2022-0159,POLT205,A
SIASUG2022-0159,ENVS433|HIST433|SOCL433|LITT433,A
SIASUG2022-0172,ECON321&ECON421,A
SIASUG2022-0172,DATA201-B,A
SIASUG2022-0172,ENVS421,A
SIASUG2022-0172,BIOS409|ENVS409,A
SIASUG2022-0172,COMP332&COMP432,A
SIASUG2021-0206,PSYC442,A
SIASUG2021-0206,POLT203,A
SIASUG2021-0206,DATA201-B,A
SIASUG2021-0206,MATH333,A
SIASUG2021-0206,ECON207,A
SIASUG2021-0149,CHEM431,A
SIASUG2021-0149,SOCL411|POLT411,A
SIASUG2021-0149,CHEM216,A
SIASUG2021-0149,HIST303|PHIL315|LITT306,A
SIASUG2021-0149,ENVS328,A
SIASUG2021-0168,ECON201-A,A
SIASUG2021-0168,MATH226,A
SIASUG2021-0168,PHYS360&PHYS460,A
SIASUG2021-0168,CHEM440,A
SIASUG2021-0168,PSYC442,A
SIASUG2020-0115,SOCL328,A
SIASUG2020-0115,MATH203,A
SIASUG2020-0115,ENVS221|LITT242,A
SIASUG2020-0115,BIOS409|ENVS409,A
SIASUG2020-0115,CWPC601,A
SIASUG2021-0127,DATA201-B,A
SIASUG2021-0127,MATH257,A
SIASUG2021-0127,COMP310&COMP410,A
SIASUG2021-0127,PHIL214|PHIL314&PHIL414,A
SIASUG2021-0127,CHEM433,A
SIASUG2021-0142,PHYS231,A
SIASUG2021-0142,PSYC251|SOCL251,A
SIASUG2021-0142,PSYC327,A
SIASUG2021-0142,ECON207,A
SIASUG2021-0142,PHYS226,A
SIASUG2021-0149,PSYC440,A
SIASUG2021-0149,ECON210-B,A
SIASUG2021-0149,MATH305&MATH405,A
SIASUG2021-0149,PSYC437,A
SIASUG2021-0149,MATH061&PHYS061,A
SIASUG2021-0168,MATH226,A
SIASUG2021-0168,POLT334|SOCL334,A
SIASUG2021-0168,PSYC251|SOCL251,A
SIASUG2021-0168,CHEM433,A
SIASUG2021-0168,POLT412,A
SIASUG2021-0206,ENVS250|PHIL211,A
SIASUG2021-0206,BIOS306|CHEM305,A
SIASUG2021-0206,PSYC440,A
SIASUG2021-0206,ENVS242|SOCL242|POLT221,A
SIASUG2021-0206,BIOS224,A
SIASUG2021-0046,PSYC345&PSYC445,A
SIASUG2021-0046,ECON321&ECON421,A
SIASUG2021-0046,MATH061&PHYS061,A
SIASUG2021-0046,PHYS231,A
SIASUG2021-0046,COMP207,A
SIASUG2021-0123,ARTS235|ENVS237,A
SIASUG2021-0123,CHEM321,A
SIASUG2021-0123,ECON209,A
SIASUG2021-0123,ENVS245,A
SIASUG2021-0123,ENVS250|PHIL211,A
SIASUG2021-0185,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2021-0185,PHIL214|PHIL314&PHIL414,A
SIASUG2021-0185,COMP431|ARTS431,A
SIASUG2021-0185,ECON201-B,A
SIASUG2021-0185,ENVS328,A
SIASPG2023-0027,CHEM322|BIOS322,A
SIASPG2023-0027,BIOS231|CHEM231,A
SIASPG2023-0027,ECON330|BUSI330&ECON430|BUSI430,A
SIASPG2023-0027,PSYC442,A
SIASPG2023-0027,MATH203,A
SIASUG2021-0046,ENVS433|HIST433|SOCL433|LITT433,A
SIASUG2021-0046,MATH061&PHYS061,A
SIASUG2021-0046,PHYS311,A
SIASUG2021-0046,POLT205,A
SIASUG2021-0046,ARTS205,A
SIASUG2021-0185,CHEM433,A
SIASUG2021-0185,SOCL411|POLT411,A
SIASUG2021-0185,COMP203,A
SIASUG2021-0185,COMP310&COMP410,A
SIASUG2021-0185,PHYS443,A
SIASPG2023-0023,MATH257,A
SIASPG2023-0023,MATH305&MATH405,A
SIASPG2023-0023,HIST314|SOCL351|POLT351,A
SIASPG2023-0023,BIOS227|ENVS227|PSYC227,A
SIASPG2023-0023,ARTS224,A
SIASUG2021-0059,MATH257,A
SIASUG2021-0059,ECON209,A
SIASUG2021-0059,HIST303|PHIL315|LITT306,A
SIASUG2021-0059,PHYS443,A
SIASUG2021-0059,BIOS231|CHEM231,A
SIASUG2021-0127,PHYS226,A
SIASUG2021-0127,ENVS245,A
SIASUG2021-0127,HIST339,A
SIASUG2021-0127,DATA201-B,A
SIASUG2021-0127,PSYC208,A
SIASUG2021-0149,LITT212|ARTS232,A
SIASUG2021-0149,BIOS231|CHEM231,A
SIASUG2021-0149,MATH355&MATH455,A
SIASUG2021-0149,ECON321&ECON421,A
SIASUG2021-0149,ARTS235|ENVS237,A
SIASUG2021-0168,CHEM433,A
SIASUG2021-0168,MATH344&MATH444,A
SIASUG2021-0168,COMP329|MATH329&COMP429|MATH429,A
SIASUG2021-0168,ECON201-A,A
SIASUG2021-0168,LITT212|ARTS232,A
SIASUG2020-0115,ECON332&ECON432,A
SIASUG2020-0115,ENVS433|HIST433|SOCL433|LITT433,A
SIASUG2020-0115,PSYC251|SOCL251,A
SIASUG2020-0115,ECON315|SOCL323|BUSI312,A
SIASUG2020-0115,BIOS432|CHEM432,A
SIASPG2023-0029,ECON321&ECON421,A
SIASPG2023-0029,PHYS360&PHYS460,A
SIASPG2023-0029,ECON332&ECON432,A
SIASPG2023-0029,HIST314|SOCL351|POLT351,A
SIASPG2023-0029,BIOS432|CHEM432,A
SIASPG2023-0004,SOCL328,A
SIASPG2023-0004,HIST303|PHIL315|LITT306,A
SIASPG2023-0004,CHEM321,A
SIASPG2023-0004,ARTS224,A
SIASPG2023-0004,SOCL411|POLT411,A
SIASPG2023-0023,PSYC209,A
SIASPG2023-0023,ENVS421,A
SIASPG2023-0023,SOCL411|POLT411,A
SIASPG2023-0023,ARTS235|ENVS237,A
SIASPG2023-0023,PHYS216|COMP216,A
SIASPG2023-0029,DATA201-B,A
SIASPG2023-0029,COMP311|MATH311,A
SIASPG2023-0029,ENVS242|SOCL242|POLT221,A
SIASPG2023-0029,CHEM440,A
SIASPG2023-0029,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2021-0059,CHEM322|BIOS322,A
SIASUG2021-0059,ENVS328,A
SIASUG2021-0059,MATH191|COMP201,A
SIASUG2021-0059,DATA201-B,A
SIASUG2021-0059,HIST314|SOCL351|POLT351,A
SIASUG2021-0060,ENVS250|PHIL211,A
SIASUG2021-0060,ECON333&ECON433,A
SIASUG2021-0060,HIST314|SOCL351|POLT351,A
SIASUG2021-0060,CHEM216,A
SIASUG2021-0060,POLT205,A
SIASUG2021-0123,HIST303|PHIL315|LITT306,A
SIASUG2021-0123,PHYS231,A
SIASUG2021-0123,COMP207,A
SIASUG2021-0123,ECON315|SOCL323|BUSI312,A
SIASUG2021-0123,SOCL411|POLT411,A
SIASUG2021-0127,MATH344&MATH444,A
SIASUG2021-0127,PSYC251|SOCL251,A
SIASUG2021-0127,MATH305&MATH405,A
SIASUG2021-0127,SOCL325|ENVS325,A
SIASUG2021-0127,COMP329|MATH329&COMP429|MATH429,A
SIASUG2021-0168,CWPC601,A
SIASUG2021-0168,LITT212|ARTS232,A
SIASUG2021-0168,POLT415|SOCL415,A
SIASUG2021-0168,PSYC442,A
SIASUG2021-0168,ECON210-B,A
SIASUG2021-0196,ECON206,A
SIASUG2021-0196,PSYC437,A
SIASUG2021-0196,ENVS242|SOCL242|POLT221,A
SIASUG2021-0196,CHEM321,A
SIASUG2021-0196,PHYS231,A
SIASUG2021-0206,ECON210-B,A
SIASUG2021-0206,CHEM321,A
SIASUG2021-0206,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2021-0206,CHEM433,A
SIASUG2021-0206,PHYS327,A
SIASUG2021-0046,PHYS345,A
SIASUG2021-0046,POLT333|SOCL333,A
SIASUG2021-0046,BUSI317,A
SIASUG2021-0046,ENVS221|LITT242,A
SIASUG2021-0046,PHYS327,A
SIASUG2021-0059,POLT412,A
SIASUG2021-0059,ENVS250|PHIL211,A
SIASUG2021-0059,ECON206,A
SIASUG2021-0059,ARTS235|ENVS237,A
SIASUG2021-0059,HIST314|SOCL351|POLT351,A
SIASUG2021-0060,ECON207,A
SIASUG2021-0060,ARTS234|PHIL234|PSYC235,A
SIASUG2021-0060,ENVS242|SOCL242|POLT221,A
SIASUG2021-0060,HIST326&HIST426,A
SIASUG2021-0060,POLT415|SOCL415,A
SIASUG2021-0118,BIOS231|CHEM231,A
SIASUG2021-0118,HIST339,A
SIASUG2021-0118,PHYS327,A
SIASUG2021-0118,CWPC601,A
SIASUG2021-0118,PSYC327,A
SIASUG2021-0123,BIOS432|CHEM432,A
SIASUG2021-0123,PHYS327,A
SIASUG2021-0123,ARTS224,A
SIASUG2021-0123,HIST330|SOCL330|POLT330,A
SIASUG2021-0123,CHEM219,A
SIASUG2021-0127,SOCL328,A
SIASUG2021-0127,CHEM319,A
SIASUG2021-0127,ECON201-B,A
SIASUG2021-0127,BIOS251|HIST251,A
SIASUG2021-0127,DATA201-A,A
SIASUG2021-0149,MATH226,A
SIASUG2021-0149,BIOS221,A
SIASUG2021-0149,ECON333&ECON433,A
SIASUG2021-0149,CHEM431,A
SIASUG2021-0149,PSYC208,A
SIASUG2021-0154,ENVS245,A
SIASUG2021-0154,ECON210-B,A
SIASUG2021-0154,CHEM322|BIOS322,A
SIASUG2021-0154,DATA201-B,A
SIASUG2021-0154,PHYS360&PHYS460,A
SIASUG2021-0168,COMP431|ARTS431,A
SIASUG2021-0168,ENVS245,A
SIASUG2021-0168,ECON333&ECON433,A
SIASUG2021-0168,COMP347&COMP447,A
SIASUG2021-0168,COMP203,A
SIASUG2021-0185,HIST326&HIST426,A
SIASUG2021-0185,HIST339,A
SIASUG2021-0185,BUSI318,A
SIASUG2021-0185,PSYC327,A
SIASUG2021-0185,DATA201-A,A
SIASUG2021-0196,PSYC345&PSYC445,A
SIASUG2021-0196,POLT205,A
SIASUG2021-0196,BIOS231|CHEM231,A
SIASUG2021-0196,ECON321&ECON421,A
SIASUG2021-0196,BUSI201,A
SIASUG2021-0206,PSYC251|SOCL251,A
SIASUG2021-0206,BUSI317,A
SIASUG2021-0206,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2021-0206,POLT415|SOCL415,A
SIASUG2021-0206,POLT334|SOCL334,A
SIASUG2021-0017,BIOS231|CHEM231,A
SIASUG2021-0017,BIOS306|CHEM305,A
SIASUG2021-0017,PSYC209,A
SIASUG2021-0017,CWPC601,A
SIASUG2021-0017,CHEM207,A
SIASUG2021-0029,COMP311|MATH311,A
SIASUG2021-0029,ECON321&ECON421,A
SIASUG2021-0029,COMP235,A
SIASUG2021-0029,MATH191|COMP201,A
SIASUG2021-0029,BIOS432|CHEM432,A
SIASPhD2023-0001,COMP235,A
SIASPhD2023-0001,ENVS421,A
SIASPhD2023-0001,PHYS311,A
SIASPhD2023-0001,LITT212|ARTS232,A
SIASPhD2023-0001,BIOS251|HIST251,A
SIASPhD2023-0002,ARTS235|ENVS237,A
SIASPhD2023-0002,ARTS233,A
SIASPhD2023-0002,POLT333|SOCL333,A
SIASPhD2023-0002,PSYC440,A
SIASPhD2023-0002,MATH355&MATH455,A
SIASUG2023-0063,BUSI201,A
SIASUG2023-0063,BIOS251|HIST251,A
SIASUG2023-0063,ECON315|SOCL323|BUSI312,A
SIASUG2023-0063,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2023-0063,ENVS328,A
SIASUG2023-0099,COMP350,A
SIASUG2023-0099,ENVS328,A
SIASUG2023-0099,CHEM431,A
SIASUG2023-0099,ARTS224,A
SIASUG2023-0099,BIOS306|CHEM305,A
SIASUG2023-0190,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2023-0190,PSYC251|SOCL251,A
SIASUG2023-0190,ENVS242|SOCL242|POLT221,A
SIASUG2023-0190,SOCL411|POLT411,A
SIASUG2023-0190,MATH305&MATH405,A
SIASUG2023-0056,ENVS328,A
SIASUG2023-0056,ECON209,A
SIASUG2023-0056,BUSI319,A
SIASUG2023-0056,BIOS227|ENVS227|PSYC227,A
SIASUG2023-0056,ARTS235|ENVS237,A
SIASUG2023-0027,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2023-0027,CHEM207,A
SIASUG2023-0027,ENVS421,A
SIASUG2023-0027,HIST314|SOCL351|POLT351,A
SIASUG2023-0027,ENVS328,A
SIASUG2023-0130,ECON333&ECON433,A
SIASUG2023-0130,POLT203,A
SIASUG2023-0130,MATH257,A
SIASUG2023-0130,BIOS227|ENVS227|PSYC227,A
SIASUG2023-0130,ECON201-B,A
SIASUG2023-0022,ENVS250|PHIL211,A
SIASUG2023-0022,SOCL325|ENVS325,A
SIASUG2023-0022,ECON332&ECON432,A
SIASUG2023-0022,BIOS221,A
SIASUG2023-0022,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2023-0088,BIOS227|ENVS227|PSYC227,A
SIASUG2023-0088,PHYS443,A
SIASUG2023-0088,PHYS231,A
SIASUG2023-0088,PSYC209,A
SIASUG2023-0088,PHYS226,A
SIASUG2023-0110,ECON332&ECON432,A
SIASUG2023-0110,PHIL214|PHIL314&PHIL414,A
SIASUG2023-0110,ECON209,A
SIASUG2023-0110,SOCL325|ENVS325,A
SIASUG2023-0110,HIST326&HIST426,A
SIASUG2023-0223,MATH061&PHYS061,A
SIASUG2023-0223,CHEM319,A
SIASUG2023-0223,ARTS234|PHIL234|PSYC235,A
SIASUG2023-0223,ECON210-A,A
SIASUG2023-0223,BUSI201,A
SIASUG2023-0003,BUSI201,A
SIASUG2023-0003,HIST314|SOCL351|POLT351,A
SIASUG2023-0003,COMP329|MATH329&COMP429|MATH429,A
SIASUG2023-0003,LITT208,A
SIASUG2023-0003,PHYS216|COMP216,A
SIASUG2023-0264,ENVS221|LITT242,A
SIASUG2023-0264,BIOS227|ENVS227|PSYC227,A
SIASUG2023-0264,CHEM216,A
SIASUG2023-0264,HIST314|SOCL351|POLT351,A
SIASUG2023-0264,CHEM321,A
SIASUG2023-0061,PHYS110,A
SIASUG2023-0061,PSYC442,A
SIASUG2023-0061,PHIL214|PHIL314&PHIL414,A
SIASUG2023-0061,ARTS235|ENVS237,A
SIASUG2023-0061,POLT203,A
SIASUG2023-0255,CHEM321,A
SIASUG2023-0255,BIOS409|ENVS409,A
SIASUG2023-0255,ARTS235|ENVS237,A
SIASUG2023-0255,COMP235,A
SIASUG2023-0255,COMP347&COMP447,A
SIASUG2023-0303,ECON321&ECON421,A
SIASUG2023-0303,PHYS216|COMP216,A
SIASUG2023-0303,ENVS245,A
SIASUG2023-0303,CHEM216,A
SIASUG2023-0303,PSYC440,A
SIASUG2023-0194,SOCL328,A
SIASUG2023-0194,PSYC440,A
SIASUG2023-0194,HIST303|PHIL315|LITT306,A
SIASUG2023-0194,ECON209,A
SIASUG2023-0194,HIST314|SOCL351|POLT351,A
SIASUG2023-0085,DATA201-A,A
SIASUG2023-0085,PHYS345,A
SIASUG2023-0085,CHEM207,A
SIASUG2023-0085,SOCL325|ENVS325,A
SIASUG2023-0085,BIOS224,A
SIASUG2023-0154,ENVS245,A
SIASUG2023-0154,SOCL328,A
SIASUG2023-0154,ECON210-B,A
SIASUG2023-0154,PSYC209,A
SIASUG2023-0154,DATA201-B,A
SIASUG2023-0054,PSYC442,A
SIASUG2023-0054,ECON321&ECON421,A
SIASUG2023-0054,PHYS110,A
SIASUG2023-0054,BIOS221,A
SIASUG2023-0054,ARTS205,A
SIASUG2023-0078,POLT203,A
SIASUG2023-0078,PSYC251|SOCL251,A
SIASUG2023-0078,ECON332&ECON432,A
SIASUG2023-0078,COMP431|ARTS431,A
SIASUG2023-0078,CHEM207,A
SIASUG2023-0238,MATH061&PHYS061,A
SIASUG2023-0238,PHYS360&PHYS460,A
SIASUG2023-0238,HIST314|SOCL351|POLT351,A
SIASUG2023-0238,BUSI319,A
SIASUG2023-0238,HIST326&HIST426,A
SIASUG2023-0049,BIOS231|CHEM231,A
SIASUG2023-0049,CHEM219,A
SIASUG2023-0049,MATH344&MATH444,A
SIASUG2023-0049,POLT412,A
SIASUG2023-0049,POLT415|SOCL415,A
SIASUG2023-0294,POLT203,A
SIASUG2023-0294,COMP431|ARTS431,A
SIASUG2023-0294,COMP310&COMP410,A
SIASUG2023-0294,COMP347&COMP447,A
SIASUG2023-0294,POLT334|SOCL334,A
SIASUG2023-0228,POLT333|SOCL333,A
SIASUG2023-0228,ECON210-B,A
SIASUG2023-0228,COMP235,A
SIASUG2023-0228,CHEM321,A
SIASUG2023-0228,CHEM207,A
SIASUG2023-0067,LITT208,A
SIASUG2023-0067,BUSI319,A
SIASUG2023-0067,ARTS236|LITT234,A
SIASUG2023-0067,POLT334|SOCL334,A
SIASUG2023-0067,MATH305&MATH405,A
SIASUG2023-0261,ECON333&ECON433,A
SIASUG2023-0261,ECON206,A
SIASUG2023-0261,PSYC209,A
SIASUG2023-0261,BUSI201,A
SIASUG2023-0261,ECON332&ECON432,A
SIASUG2023-0002,HIST339,A
SIASUG2023-0002,BIOS224,A
SIASUG2023-0002,ECON321&ECON421,A
SIASUG2023-0002,ARTS224,A
SIASUG2023-0002,LITT208,A
SIASUG2023-0091,BIOS409|ENVS409,A
SIASUG2023-0091,MATH203,A
SIASUG2023-0091,ARTS233,A
SIASUG2023-0091,ARTS235|ENVS237,A
SIASUG2023-0091,POLT412,A
SIASUG2023-0116,HIST326&HIST426,A
SIASUG2023-0116,POLT412,A
SIASUG2023-0116,MATH203,A
SIASUG2023-0116,CHEM434,A
SIASUG2023-0116,ECON201-A,A
SIASUG2023-0132,MATH226,A
SIASUG2023-0132,ARTS236|LITT234,A
SIASUG2023-0132,CHEM440,A
SIASUG2023-0132,COMP332&COMP432,A
SIASUG2023-0132,PHYS226,A
SIASUG2023-0123,ECON206,A
SIASUG2023-0123,BUSI318,A
SIASUG2023-0123,POLT333|SOCL333,A
SIASUG2023-0123,COMP329|MATH329&COMP429|MATH429,A
SIASUG2023-0123,SOCL328,A
SIASUG2023-0071,MATH333,A
SIASUG2023-0071,PHYS345,A
SIASUG2023-0071,PHYS443,A
SIASUG2023-0071,COMP235,A
SIASUG2023-0071,CHEM216,A
SIASUG2023-0009,ARTS234|PHIL234|PSYC235,A
SIASUG2023-0009,POLT412,A
SIASUG2023-0009,CHEM321,A
SIASUG2023-0009,ECON201-A,A
SIASUG2023-0009,ECON201-B,A
SIASUG2023-0191,COMP203,A
SIASUG2023-0191,COMP431|ARTS431,A
SIASUG2023-0191,PHYS110,A
SIASUG2023-0191,ECON210-B,A
SIASUG2023-0191,SOCL325|ENVS325,A
SIASUG2023-0030,PHYS311,A
SIASUG2023-0030,COMP310&COMP410,A
SIASUG2023-0030,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2023-0030,PHYS360&PHYS460,A
SIASUG2023-0030,COMP328&COMP428,A
SIASUG2023-0037,ECON315|SOCL323|BUSI312,A
SIASUG2023-0037,ECON207,A
SIASUG2023-0037,PSYC440,A
SIASUG2023-0037,CHEM219,A
SIASUG2023-0037,BUSI211|PSYC213,A
SIASUG2023-0161,BUSI201,A
SIASUG2023-0161,BUSI319,A
SIASUG2023-0161,BIOS231|CHEM231,A
SIASUG2023-0161,MATH333,A
SIASUG2023-0161,MATH191|COMP201,A
SIASUG2021-0069,PHYS110,A
SIASUG2021-0069,PSYC437,A
SIASUG2021-0069,BUSI201,A
SIASUG2021-0069,CHEM207,A
SIASUG2021-0069,CHEM433,A
SIASUG2021-0131,ECON201-B,A
SIASUG2021-0131,MATH061&PHYS061,A
SIASUG2021-0131,ARTS224,A
SIASUG2021-0131,BUSI317,A
SIASUG2021-0131,ENVS328,A
SIASUG2021-0003,POLT415|SOCL415,A
SIASUG2021-0003,PSYC437,A
SIASUG2021-0003,HIST330|SOCL330|POLT330,A
SIASUG2021-0003,ENVS245,A
SIASUG2021-0003,BIOS221,A
SIASUG2020-0115,CHEM440,A
SIASUG2020-0115,BIOS409|ENVS409,A
SIASUG2020-0115,COMP332&COMP432,A
SIASUG2020-0115,CHEM216,A
SIASUG2020-0115,ECON210-B,A
SIASUG2021-0012,CHEM431,A
SIASUG2021-0012,ENVS221|LITT242,A
SIASUG2021-0012,PHYS360&PHYS460,A
SIASUG2021-0012,DATA201-B,A
SIASUG2021-0012,ECON201-A,A
SIASUG2022-0083,SOCL201|POLT201,A
SIASUG2022-0083,MATH191|COMP201,A
SIASUG2022-0083,ARTS234|PHIL234|PSYC235,A
SIASUG2022-0083,POLT205,A
SIASUG2022-0083,PSYC327,A
SIASUG2021-0201,SOCL201|POLT201,A
SIASUG2021-0201,HIST303|PHIL315|LITT306,A
SIASUG2021-0201,POLT333|SOCL333,A
SIASUG2021-0201,PHYS216|COMP216,A
SIASUG2021-0201,COMP310&COMP410,A
SIASUG2022-0183,SOCL201|POLT201,A
SIASUG2022-0183,ECON332&ECON432,A
SIASUG2022-0183,COMP332&COMP432,A
SIASUG2022-0183,ENVS242|SOCL242|POLT221,A
SIASUG2022-0183,ECON315|SOCL323|BUSI312,A
SIASUG2022-0076,MATH226,A
SIASUG2022-0076,ECON210-A,A
SIASUG2022-0076,COMP203,A
SIASUG2022-0076,CHEM431,A
SIASUG2022-0076,HIST339,A
SIASUG2023-0177,COMP235,A
SIASUG2023-0177,COMP332&COMP432,A
SIASUG2023-0177,ECON321&ECON421,A
SIASUG2023-0177,ECON315|SOCL323|BUSI312,A
SIASUG2023-0177,PSYC437,A
SIASUG2022-0166,COMP350,A
SIASUG2022-0166,COMP310&COMP410,A
SIASUG2022-0166,ECON210-A,A
SIASUG2022-0166,PSYC251|SOCL251,A
SIASUG2022-0166,MATH333,A
SIASUG2022-0058,CHEM431,A
SIASUG2022-0058,ECON210-B,A
SIASUG2022-0058,COMP328&COMP428,A
SIASUG2022-0058,CHEM434,A
SIASUG2022-0058,BUSI317,A
SIASUG2022-0142,ECON201-B,A
SIASUG2022-0142,LITT212|ARTS232,A
SIASUG2022-0142,POLT205,A
SIASUG2022-0142,COMP431|ARTS431,A
SIASUG2022-0142,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2021-0017,COMP311|MATH311,A
SIASUG2021-0017,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2021-0017,ECON201-B,A
SIASUG2021-0017,ECON210-B,A
SIASUG2021-0017,PHYS443,A
SIASUG2023-0106,ARTS235|ENVS237,A
SIASUG2023-0106,DATA201-B,A
SIASUG2023-0106,DATA201-A,A
SIASUG2023-0106,BIOS432|CHEM432,A
SIASUG2023-0106,COMP311|MATH311,A
SIASUG2023-0155,BUSI318,A
SIASUG2023-0155,MATH226,A
SIASUG2023-0155,ECON321&ECON421,A
SIASUG2023-0155,PHIL214|PHIL314&PHIL414,A
SIASUG2023-0155,LITT208,A
SIASUG2023-0103,POLT203,A
SIASUG2023-0103,DATA201-A,A
SIASUG2023-0103,CHEM431,A
SIASUG2023-0103,LITT208,A
SIASUG2023-0103,COMP203,A
SIASUG2023-0197,HIST314|SOCL351|POLT351,A
SIASUG2023-0197,MATH226,A
SIASUG2023-0197,HIST326&HIST426,A
SIASUG2023-0197,BIOS432|CHEM432,A
SIASUG2023-0197,ARTS235|ENVS237,A
SIASUG2023-0075,COMP329|MATH329&COMP429|MATH429,A
SIASUG2023-0075,CHEM216,A
SIASUG2023-0075,HIST339,A
SIASUG2023-0075,CHEM322|BIOS322,A
SIASUG2023-0075,BIOS251|HIST251,A
SIASUG2023-0248,COMP431|ARTS431,A
SIASUG2023-0248,ENVS245,A
SIASUG2023-0248,SOCL201|POLT201,A
SIASUG2023-0248,ECON210-B,A
SIASUG2023-0248,MATH226,A
SIASUG2023-0213,DATA201-B,A
SIASUG2023-0213,ECON210-A,A
SIASUG2023-0213,COMP235,A
SIASUG2023-0213,PHYS443,A
SIASUG2023-0213,PSYC209,A
SIASUG2023-0024,CHEM321,A
SIASUG2023-0024,PHYS226,A
SIASUG2023-0024,MATH333,A
SIASUG2023-0024,ECON332&ECON432,A
SIASUG2023-0024,COMP347&COMP447,A
SIASUG2023-0055,BUSI317,A
SIASUG2023-0055,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2023-0055,PSYC251|SOCL251,A
SIASUG2023-0055,CHEM440,A
SIASUG2023-0055,COMP332&COMP432,A
SIASUG2023-0272,PHYS345,A
SIASUG2023-0272,COMP235,A
SIASUG2023-0272,ECON201-A,A
SIASUG2023-0272,MATH061&PHYS061,A
SIASUG2023-0272,PSYC209,A
SIASUG2023-0107,PSYC437,A
SIASUG2023-0107,BIOS224,A
SIASUG2023-0107,POLT205,A
SIASUG2023-0107,PHIL214|PHIL314&PHIL414,A
SIASUG2023-0107,BUSI201,A
SIASUG2023-0172,BIOS432|CHEM432,A
SIASUG2023-0172,COMP350,A
SIASUG2023-0172,HIST339,A
SIASUG2023-0172,ECON332&ECON432,A
SIASUG2023-0172,BIOS409|ENVS409,A
SIASUG2023-0017,ECON329|SOCL332|POLT335&ECON429|SOCL432|POLT435,A
SIASUG2023-0017,ARTS235|ENVS237,A
SIASUG2023-0017,BIOS409|ENVS409,A
SIASUG2023-0017,BUSI319,A
SIASUG2023-0017,BIOS224,A
SIASUG2023-0050,CHEM321,A
SIASUG2023-0050,ECON210-B,A
SIASUG2023-0050,BIOS306|CHEM305,A
SIASUG2023-0050,CHEM219,A
SIASUG2023-0050,PHYS345,A
SIASUG2023-0277,HIST314|SOCL351|POLT351,A
SIASUG2023-0277,CHEM216,A
SIASUG2023-0277,BUSI319,A
SIASUG2023-0277,HIST339,A
SIASUG2023-0277,BUSI317,A
SIASUG2023-0281,MATH257,A
SIASUG2023-0281,COMP235,A
SIASUG2023-0281,CHEM433,A
SIASUG2023-0281,BIOS221,A
SIASUG2023-0281,BUSI319,A
SIASUG2023-0137,PSYC208,A
SIASUG2023-0137,COMP310&COMP410,A
SIASUG2023-0137,BIOS409|ENVS409,A
SIASUG2023-0137,HIST330|SOCL330|POLT330,A
SIASUG2023-0137,CHEM219,A
SIASUG2023-0203,LITT212|ARTS232,A
SIASUG2023-0203,BUSI317,A
SIASUG2023-0203,ARTS235|ENVS237,A
SIASUG2023-0203,PHYS226,A
SIASUG2023-0203,CWPC601,A
SIASUG2023-0007,PSYC208,A
SIASUG2023-0007,HIST328|BIOS328|LITT328|ARTS328&HIST428|BIOS428|LITT428|ARTS428,A
SIASUG2023-0007,COMP235,A
SIASUG2023-0007,POLT203,A
SIASUG2023-0007,BIOS251|HIST251,A
SIASUG2023-0032,POLT333|SOCL333,A
SIASUG2023-0032,LITT208,A
SIASUG2023-0032,POLT412,A
SIASUG2023-0032,MATH061&PHYS061,A
SIASUG2023-0032,ECON330|BUSI330&ECON430|BUSI430,A
SIASUG2023-0207,PHYS311,A
SIASUG2023-0207,POLT205,A
SIASUG2023-0207,PHIL214|PHIL314&PHIL414,A
SIASUG2023-0207,CWPC601,A
SIASUG2023-0207,ENVS245,A
SIASUG2023-0126,HIST326&HIST426,A
